,total_cases,total_vaccinations,date,new_vaccinations_smoothed_per_million,new_cases_per_million,new_cases,total_deaths,new_deaths_per_million,new_deaths
99506,14229495.0,135718070.0,2022-03-25,798.0,1289.611,76397.0,158582.0,2.465,146.0
99507,14304111.0,135771515.0,2022-03-26,781.0,1259.547,74616.0,158700.0,1.992,118.0
99508,14364723.0,135784480.0,2022-03-27,775.0,1023.154,60612.0,158782.0,1.384,82.0
99509,14396283.0,135829100.0,2022-03-28,757.0,532.745,31560.0,158877.0,1.604,95.0
99510,14496579.0,135871001.0,2022-03-29,736.0,1693.036,100296.0,159054.0,2.988,177.0
99511,14567990.0,135909729.0,2022-03-30,722.0,1205.446,71411.0,159224.0,2.87,170.0
99512,14642354.0,135952189.0,2022-03-31,700.0,1255.293,74364.0,159383.0,2.684,159.0
99513,14719394.0,135984057.0,2022-04-01,641.0,1300.465,77040.0,159537.0,2.6,154.0
99514,14790806.0,136013831.0,2022-04-02,584.0,1205.463,71412.0,159666.0,2.178,129.0
99515,14845815.0,136019793.0,2022-04-03,567.0,928.573,55009.0,159784.0,1.992,118.0
99516,14877144.0,136046991.0,2022-04-04,525.0,528.846,31329.0,159909.0,2.11,125.0
99517,14966058.0,136075988.0,2022-04-05,494.0,1500.903,88914.0,160103.0,3.275,194.0
99518,15035943.0,136104192.0,2022-04-06,469.0,1179.686,69885.0,160253.0,2.532,150.0
99519,15106066.0,136133740.0,2022-04-07,438.0,1183.704,70123.0,160402.0,2.515,149.0
99520,15173707.0,136167567.0,2022-04-08,443.0,1141.807,67641.0,160546.0,2.431,144.0
99521,15238128.0,136197813.0,2022-04-09,444.0,1087.452,64421.0,160658.0,1.891,112.0
99522,15292048.0,136203688.0,2022-04-10,443.0,910.191,53920.0,160748.0,1.519,90.0
99523,15320753.0,136232322.0,2022-04-11,447.0,484.552,28705.0,160863.0,1.941,115.0
99524,15404809.0,136260086.0,2022-04-12,444.0,1418.898,84056.0,161032.0,2.853,169.0
99525,15467395.0,136289304.0,2022-04-13,446.0,1056.476,62586.0,161187.0,2.616,155.0
99526,15533012.0,136325516.0,2022-04-14,462.0,1107.641,65617.0,161336.0,2.515,149.0
99527,15595302.0,136358042.0,2022-04-15,459.0,1051.48,62290.0,161469.0,2.245,133.0
99528,15659835.0,136377083.0,2022-04-16,432.0,1089.342,64533.0,161602.0,2.245,133.0
99529,15712088.0,136377598.0,2022-04-17,419.0,882.051,52253.0,161687.0,1.435,85.0
99530,15730676.0,136379515.0,2022-04-18,355.0,313.773,18588.0,161766.0,1.334,79.0
99531,15758002.0,136422005.0,2022-04-19,390.0,461.274,27326.0,161893.0,2.144,127.0
99532,15858442.0,136467796.0,2022-04-20,430.0,1695.467,100440.0,162098.0,3.46,205.0
99533,15934437.0,136513752.0,2022-04-21,454.0,1282.825,75995.0,162264.0,2.802,166.0
99534,16008181.0,136563050.0,2022-04-22,494.0,1244.828,73744.0,162466.0,3.41,202.0
99535,16079209.0,136601346.0,2022-04-23,541.0,1198.98,71028.0,162609.0,2.414,143.0
99536,16136057.0,136608274.0,2022-04-24,556.0,959.617,56848.0,162688.0,1.334,79.0
99537,16161339.0,136611742.0,2022-04-25,560.0,426.77,25282.0,162781.0,1.57,93.0
99538,16191323.0,136662611.0,2022-04-26,580.0,506.142,29984.0,162927.0,2.465,146.0
99539,16279754.0,136713097.0,2022-04-27,592.0,1492.75,88431.0,163113.0,3.14,186.0
99540,16349788.0,136760729.0,2022-04-28,596.0,1182.201,70034.0,163244.0,2.211,131.0
99541,16409183.0,136809577.0,2022-04-29,594.0,1002.611,59395.0,163377.0,2.245,133.0
99542,16463200.0,136846582.0,2022-04-30,591.0,911.828,54017.0,163507.0,2.194,130.0
99543,16504791.0,136849031.0,2022-05-01,581.0,702.072,41591.0,163612.0,1.772,105.0
99544,16523859.0,136884674.0,2022-05-02,658.0,321.875,19068.0,163736.0,2.093,124.0
99545,16586268.0,136928658.0,2022-05-03,642.0,1053.488,62409.0,163889.0,2.583,153.0
99546,16633911.0,136974531.0,2022-05-04,630.0,804.233,47643.0,164041.0,2.566,152.0
99547,16682626.0,137020342.0,2022-05-05,626.0,822.328,48715.0,164179.0,2.329,138.0
99548,16726990.0,137064854.0,2022-05-06,616.0,748.882,44364.0,164304.0,2.11,125.0
99549,16767773.0,137095012.0,2022-05-07,599.0,688.433,40783.0,164417.0,1.907,113.0
99550,16798998.0,137100762.0,2022-05-08,607.0,527.09,31225.0,164489.0,1.215,72.0
99551,16816419.0,137136293.0,2022-05-09,607.0,294.073,17421.0,164573.0,1.418,84.0
99552,16872618.0,137179058.0,2022-05-10,604.0,948.661,56199.0,164731.0,2.667,158.0
99553,16915301.0,137226539.0,2022-05-11,608.0,720.506,42683.0,164846.0,1.941,115.0
99554,16954784.0,137272320.0,2022-05-12,608.0,666.489,39483.0,164976.0,2.194,130.0
99555,16993813.0,137315718.0,2022-05-13,605.0,658.825,39029.0,165091.0,1.941,115.0
99556,17030147.0,137346161.0,2022-05-14,606.0,613.332,36334.0,165182.0,1.536,91.0
99557,17057873.0,137351969.0,2022-05-15,606.0,468.026,27726.0,165244.0,1.047,62.0
99558,17071649.0,137383596.0,2022-05-16,596.0,232.544,13776.0,165346.0,1.722,102.0
99559,17116550.0,137420106.0,2022-05-17,581.0,757.946,44901.0,165494.0,2.498,148.0
99560,17147477.0,137463405.0,2022-05-18,571.0,522.06,30927.0,165630.0,2.296,136.0
99561,17178199.0,137504757.0,2022-05-19,561.0,518.599,30722.0,165738.0,1.823,108.0
99562,17205017.0,137542817.0,2022-05-20,548.0,452.698,26818.0,165827.0,1.502,89.0
99563,17229263.0,137569285.0,2022-05-21,538.0,409.282,24246.0,165918.0,1.536,91.0
99564,17247552.0,137574028.0,2022-05-22,535.0,308.725,18289.0,165952.0,0.574,34.0
99565,17257573.0,137602691.0,2022-05-23,528.0,169.158,10021.0,166032.0,1.35,80.0
99566,17288287.0,137637573.0,2022-05-24,524.0,518.464,30714.0,166127.0,1.604,95.0
99567,17312432.0,137675610.0,2022-05-25,512.0,407.577,24145.0,166264.0,2.313,137.0
99568,17333299.0,137713164.0,2022-05-26,503.0,352.243,20867.0,166358.0,1.587,94.0
99569,17355119.0,137747910.0,2022-05-27,495.0,368.33,21820.0,166476.0,1.992,118.0
99570,17373741.0,137771096.0,2022-05-28,487.0,314.347,18622.0,166542.0,1.114,66.0
99571,17388877.0,137775409.0,2022-05-29,486.0,255.502,15136.0,166569.0,0.456,27.0
99572,17396723.0,137800752.0,2022-05-30,478.0,132.444,7846.0,166631.0,1.047,62.0
99573,17421410.0,137830677.0,2022-05-31,466.0,416.726,24687.0,166697.0,1.114,66.0
99574,17440232.0,137854979.0,2022-06-01,433.0,317.723,18822.0,166756.0,0.996,59.0
99575,17457950.0,137856403.0,2022-06-02,345.0,299.087,17718.0,166835.0,1.334,79.0
99576,17467642.0,137875852.0,2022-06-03,309.0,163.605,9692.0,166875.0,0.675,40.0
99577,17490451.0,137887987.0,2022-06-04,282.0,385.025,22809.0,166922.0,0.793,47.0
99578,17505973.0,137889303.0,2022-06-05,275.0,262.017,15522.0,166949.0,0.456,27.0
99579,17514589.0,137907077.0,2022-06-06,256.0,145.441,8616.0,167019.0,1.182,70.0
99580,17543136.0,137929374.0,2022-06-07,238.0,481.885,28547.0,167089.0,1.182,70.0
99581,17566061.0,137953337.0,2022-06-08,237.0,386.983,22925.0,167169.0,1.35,80.0
99582,17589595.0,137977670.0,2022-06-09,292.0,397.263,23534.0,167253.0,1.418,84.0
99583,17611607.0,138000629.0,2022-06-10,301.0,371.571,22012.0,167305.0,0.878,52.0
99584,17634065.0,138015211.0,2022-06-11,307.0,379.1,22458.0,167365.0,1.013,60.0
99585,17653375.0,138016838.0,2022-06-12,308.0,325.96,19310.0,167391.0,0.439,26.0
99586,17664043.0,138031586.0,2022-06-13,300.0,180.08,10668.0,167432.0,0.692,41.0
99587,17703887.0,138052085.0,2022-06-14,296.0,672.582,39844.0,167505.0,1.232,73.0
99588,17736696.0,138073422.0,2022-06-15,290.0,553.829,32809.0,167553.0,0.81,48.0
99589,17773764.0,138093382.0,2022-06-16,279.0,625.722,37068.0,167617.0,1.08,64.0
99590,17809934.0,138112687.0,2022-06-17,270.0,610.564,36170.0,167658.0,0.692,41.0
99591,17844905.0,138126219.0,2022-06-18,268.0,590.324,34971.0,167703.0,0.76,45.0
99592,17879160.0,138127290.0,2022-06-19,266.0,578.238,34255.0,167721.0,0.304,18.0
99593,17896065.0,138142534.0,2022-06-20,268.0,285.363,16905.0,167780.0,0.996,59.0
99594,17959329.0,138161897.0,2022-06-21,265.0,1067.921,63264.0,167842.0,1.047,62.0
99595,18014202.0,138182355.0,2022-06-22,263.0,926.278,54873.0,167892.0,0.844,50.0
99596,18071634.0,138202613.0,2022-06-23,263.0,969.475,57432.0,167967.0,1.266,75.0
99597,18128044.0,138222913.0,2022-06-24,266.0,952.223,56410.0,168018.0,0.861,51.0
99598,18184917.0,138238785.0,2022-06-25,271.0,960.039,56873.0,168058.0,0.675,40.0
99599,18234242.0,138240027.0,2022-06-26,272.0,832.625,49325.0,168102.0,0.743,44.0
99600,18259261.0,138256875.0,2022-06-27,276.0,422.331,25019.0,168165.0,1.063,63.0
99601,18343422.0,138277668.0,2022-06-28,279.0,1420.671,84161.0,168234.0,1.165,69.0
99602,18438877.0,138298883.0,2022-06-29,281.0,1611.318,95455.0,168294.0,1.013,60.0
99603,18523111.0,138322012.0,2022-06-30,288.0,1421.903,84234.0,168353.0,0.996,59.0
99604,18610011.0,138339743.0,2022-07-01,282.0,1466.906,86900.0,168425.0,1.215,72.0
99605,18695954.0,138351485.0,2022-07-02,272.0,1450.752,85943.0,168488.0,1.063,63.0
99606,18768871.0,138352586.0,2022-07-03,271.0,1230.868,72917.0,168545.0,0.962,57.0
99607,18805756.0,138369183.0,2022-07-04,271.0,622.633,36885.0,168604.0,0.996,59.0
99608,18938771.0,138391459.0,2022-07-05,274.0,2245.345,133015.0,168698.0,1.587,94.0
99609,19048788.0,138415077.0,2022-07-06,280.0,1857.13,110017.0,168770.0,1.215,72.0
99610,19157174.0,138441252.0,2022-07-07,288.0,1829.598,108386.0,168864.0,1.587,94.0
99611,19259037.0,138468311.0,2022-07-08,310.0,1719.487,101863.0,168969.0,1.772,105.0
99612,19357938.0,138486756.0,2022-07-09,326.0,1669.488,98901.0,169062.0,1.57,93.0
99613,19439501.0,138488490.0,2022-07-10,328.0,1376.815,81563.0,169106.0,0.743,44.0
99614,19523262.0,138514488.0,2022-07-11,350.0,1413.919,83761.0,169233.0,2.144,127.0
99615,19667320.0,138551348.0,2022-07-12,386.0,2431.756,144058.0,169390.0,2.65,157.0
99616,19778911.0,138600985.0,2022-07-13,448.0,1883.7,111591.0,169496.0,1.789,106.0
99617,19887543.0,138661281.0,2022-07-14,531.0,1833.751,108632.0,169601.0,1.772,105.0
99618,19985479.0,138731482.0,2022-07-15,635.0,1653.198,97936.0,169735.0,2.262,134.0
99619,20076863.0,138775655.0,2022-07-16,697.0,1542.598,91384.0,169846.0,1.874,111.0
99620,20145859.0,138781406.0,2022-07-17,706.0,1164.68,68996.0,169925.0,1.334,79.0
99621,20177910.0,138849591.0,2022-07-18,808.0,541.033,32051.0,170037.0,1.891,112.0
99622,20299013.0,138928169.0,2022-07-19,909.0,2044.266,121103.0,170213.0,2.971,176.0
99623,20385814.0,139010996.0,2022-07-20,989.0,1465.235,86801.0,170370.0,2.65,157.0
99624,20467349.0,139098243.0,2022-07-21,1054.0,1376.343,81535.0,170527.0,2.65,157.0
99625,20539016.0,139179134.0,2022-07-22,1080.0,1209.767,71667.0,170682.0,2.616,155.0
99626,20608190.0,139228047.0,2022-07-23,1091.0,1167.684,69174.0,170798.0,1.958,116.0
99627,20660065.0,139235311.0,2022-07-24,1095.0,875.67,51875.0,170875.0,1.3,77.0
99628,20684182.0,139299362.0,2022-07-25,1085.0,407.104,24117.0,170979.0,1.756,104.0
99629,20772833.0,139368750.0,2022-07-26,1062.0,1496.464,88651.0,171232.0,4.271,253.0
99630,20837233.0,139443407.0,2022-07-27,1043.0,1087.097,64400.0,171439.0,3.494,207.0
99631,20898059.0,139522750.0,2022-07-28,1024.0,1026.767,60826.0,171638.0,3.359,199.0
99632,20952476.0,139591977.0,2022-07-29,996.0,918.58,54417.0,171882.0,4.119,244.0
99633,21002773.0,139635185.0,2022-07-30,982.0,849.033,50297.0,172003.0,2.043,121.0
99634,21040025.0,139641487.0,2022-07-31,979.0,628.828,37252.0,172086.0,1.401,83.0
99635,21059545.0,139690357.0,2022-08-01,943.0,329.505,19520.0,172207.0,2.043,121.0
99636,21124644.0,139744888.0,2022-08-02,907.0,1098.897,65099.0,172397.0,3.207,190.0
99637,21170600.0,139798222.0,2022-08-03,856.0,775.755,45956.0,172568.0,2.887,171.0
99638,21213559.0,139853875.0,2022-08-04,799.0,725.165,42959.0,172729.0,2.718,161.0
99639,21251774.0,139901703.0,2022-08-05,747.0,645.084,38215.0,172904.0,2.954,175.0
99640,21286771.0,139926513.0,2022-08-06,703.0,590.763,34997.0,173062.0,2.667,158.0
99641,21313427.0,139930877.0,2022-08-07,698.0,449.964,26656.0,173136.0,1.249,74.0
99642,21325402.0,139962637.0,2022-08-08,657.0,202.143,11975.0,173249.0,1.907,113.0
99643,21368480.0,139998845.0,2022-08-09,612.0,727.174,43078.0,173426.0,2.988,177.0
99644,21400179.0,140032476.0,2022-08-10,565.0,535.092,31699.0,173571.0,2.448,145.0
99645,21428602.0,140064824.0,2022-08-11,509.0,479.791,28423.0,173701.0,2.194,130.0
99646,21455291.0,140089185.0,2022-08-12,452.0,450.521,26689.0,173853.0,2.566,152.0
99647,21480076.0,140098430.0,2022-08-13,415.0,418.381,24785.0,173982.0,2.178,129.0
99648,21499531.0,140099237.0,2022-08-14,406.0,328.408,19455.0,174060.0,1.317,78.0
99649,21509424.0,140099433.0,2022-08-15,330.0,166.998,9893.0,174102.0,0.709,42.0
99650,21518365.0,140117100.0,2022-08-16,285.0,150.928,8941.0,174172.0,1.182,70.0
99651,21554626.0,140138009.0,2022-08-17,254.0,612.1,36261.0,174300.0,2.161,128.0
99652,21581917.0,140163288.0,2022-08-18,237.0,460.683,27291.0,174447.0,2.481,147.0
99653,21606606.0,140183044.0,2022-08-19,226.0,416.76,24689.0,174571.0,2.093,124.0
99654,21630998.0,140192319.0,2022-08-20,226.0,411.747,24392.0,174659.0,1.485,88.0
99655,21650468.0,140193228.0,2022-08-21,227.0,328.661,19470.0,174722.0,1.063,63.0
99656,21660885.0,140209552.0,2022-08-22,266.0,175.843,10417.0,174797.0,1.266,75.0
99657,21696242.0,140230467.0,2022-08-23,273.0,596.84,35357.0,174931.0,2.262,134.0
99658,21721630.0,140250089.0,2022-08-24,270.0,428.559,25388.0,175043.0,1.891,112.0
99659,21745065.0,140272389.0,2022-08-25,263.0,395.592,23435.0,175127.0,1.418,84.0
99660,21767060.0,140292753.0,2022-08-26,265.0,371.284,21995.0,175226.0,1.671,99.0
99661,21788862.0,140302431.0,2022-08-27,266.0,368.026,21802.0,175306.0,1.35,80.0
99662,21806509.0,140303623.0,2022-08-28,266.0,297.888,17647.0,175347.0,0.692,41.0
99663,21814856.0,140321654.0,2022-08-29,270.0,140.901,8347.0,175407.0,1.013,60.0
99664,21845943.0,140343396.0,2022-08-30,272.0,524.761,31087.0,175505.0,1.654,98.0
99665,21867757.0,140364810.0,2022-08-31,277.0,368.229,21814.0,175595.0,1.519,90.0
99666,21888255.0,140384315.0,2022-09-01,270.0,346.014,20498.0,175663.0,1.148,68.0
99667,21907413.0,140400651.0,2022-09-02,260.0,323.395,19158.0,175754.0,1.536,91.0
99668,21925073.0,140409251.0,2022-09-03,258.0,298.108,17660.0,175802.0,0.81,48.0
99669,21938269.0,140409905.0,2022-09-04,256.0,222.754,13196.0,175832.0,0.506,30.0
99670,21944877.0,140424373.0,2022-09-05,248.0,111.546,6608.0,175872.0,0.675,40.0
99671,21969725.0,140440637.0,2022-09-06,235.0,419.444,24848.0,175952.0,1.35,80.0
99672,21987295.0,140456803.0,2022-09-07,222.0,296.588,17570.0,176009.0,0.962,57.0
99673,22004612.0,140472894.0,2022-09-08,214.0,292.318,17317.0,176098.0,1.502,89.0
99674,22020154.0,140487343.0,2022-09-09,209.0,262.355,15542.0,176157.0,0.996,59.0
99675,22035291.0,140493736.0,2022-09-10,204.0,255.518,15137.0,176204.0,0.793,47.0
99676,22047192.0,140494188.0,2022-09-11,203.0,200.894,11901.0,176238.0,0.574,34.0
99677,22054443.0,140505339.0,2022-09-12,195.0,122.4,7251.0,176242.0,0.068,4.0
99678,22077601.0,140519402.0,2022-09-13,190.0,390.916,23158.0,176335.0,1.57,93.0
99679,22096450.0,140535540.0,2022-09-14,190.0,318.179,18849.0,176404.0,1.165,69.0
99680,22114423.0,140553037.0,2022-09-15,193.0,303.391,17973.0,176464.0,1.013,60.0
99681,22131785.0,140570278.0,2022-09-16,200.0,293.077,17362.0,176508.0,0.743,44.0
99682,22148935.0,140578763.0,2022-09-17,205.0,289.499,17150.0,176546.0,0.641,38.0
99683,22161016.0,140579814.0,2022-09-18,206.0,203.932,12081.0,176578.0,0.54,32.0
99684,22169273.0,140593734.0,2022-09-19,213.0,139.381,8257.0,176609.0,0.523,31.0
99685,22197658.0,140611080.0,2022-09-20,221.0,479.15,28385.0,176669.0,1.013,60.0
99686,22218846.0,140629179.0,2022-09-21,226.0,357.662,21188.0,176715.0,0.776,46.0
99687,22241369.0,140648979.0,2022-09-22,231.0,380.197,22523.0,176775.0,1.013,60.0
99688,22262452.0,140666456.0,2022-09-23,232.0,355.889,21083.0,176824.0,0.827,49.0
99689,22284812.0,140676914.0,2022-09-24,237.0,377.446,22360.0,176867.0,0.726,43.0
99690,22303606.0,140678053.0,2022-09-25,237.0,317.25,18794.0,176880.0,0.219,13.0
99691,22313612.0,140695914.0,2022-09-26,246.0,168.905,10006.0,176912.0,0.54,32.0
99692,22358487.0,140717998.0,2022-09-27,258.0,757.508,44875.0,176976.0,1.08,64.0
99693,22395282.0,140742533.0,2022-09-28,273.0,621.114,36795.0,177024.0,0.81,48.0
99694,22432803.0,140768054.0,2022-09-29,287.0,633.369,37521.0,177054.0,0.506,30.0
99695,22467278.0,140791917.0,2022-09-30,303.0,581.952,34475.0,177092.0,0.641,38.0
99696,22500346.0,140803897.0,2022-10-01,306.0,558.201,33068.0,177130.0,0.641,38.0
99697,22529252.0,140805666.0,2022-10-02,308.0,487.945,28906.0,177150.0,0.338,20.0
99698,22542568.0,140826548.0,2022-10-03,315.0,224.779,13316.0,177197.0,0.793,47.0
99699,22602840.0,140853795.0,2022-10-04,327.0,1017.415,60272.0,177257.0,1.013,60.0
99700,22648063.0,140886035.0,2022-10-05,346.0,763.382,45223.0,177300.0,0.726,43.0
99701,22692912.0,140923913.0,2022-10-06,376.0,757.069,44849.0,177356.0,0.945,56.0
