,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
829787,RYR7977,,4d225c,,,LGKO,LIME,2021-07-10 11:36:22+00:00,2021-07-10 14:04:21+00:00,2021-07-10 00:00:00+00:00,36.82938397940943,27.06955280709774,609.6,45.6575969114142,9.76190185546875,373.38
830132,RYR2MU,,4d2290,,,,LIME,2021-07-10 11:41:50+00:00,2021-07-10 12:57:59+00:00,2021-07-10 00:00:00+00:00,40.78546142578125,17.77093505859375,1524.0,45.65634000099311,9.768562316894531,403.86
831386,RYR6JR,,4d2242,,,LIBD,LIME,2021-07-10 12:00:34+00:00,2021-07-10 13:10:55+00:00,2021-07-10 00:00:00+00:00,41.13644357454979,16.75315163352273,0.0,45.65703828456038,9.765129089355469,388.62
832487,RYR87XG,,4d2264,,,LICJ,LIME,2021-07-10 12:15:32+00:00,2021-07-10 13:29:44+00:00,2021-07-10 00:00:00+00:00,38.23635864257812,13.21170238738364,1219.2,45.656982421875,9.765237947789634,388.62
832536,RYR10ZG,,4ca2ab,EI-DHX,B738,ESGG,LIME,2021-07-10 12:16:02+00:00,2021-07-10 14:17:24+00:00,2021-07-10 00:00:00+00:00,57.68769836425781,12.30237007141113,304.8,45.65693664550781,9.765572896817837,396.24
833458,LAV5238,,346317,,,LIEE,LIME,2021-07-10 12:27:35+00:00,2021-07-10 13:38:25+00:00,2021-07-10 00:00:00+00:00,39.24151611328125,9.065870202105978,0.0,45.65713138903602,9.764511108398438,388.62
834032,RYR6PP,,4d227e,,,LKPR,LIME,2021-07-10 12:34:30+00:00,2021-07-10 13:34:18+00:00,2021-07-10 00:00:00+00:00,50.11353056309586,14.26522744668497,304.8,45.65596758309057,9.771034240722656,411.48
834275,RYR4YP,,4d2214,9H-QEF,B738,EDDB,LIME,2021-07-10 12:37:38+00:00,2021-07-10 13:52:39+00:00,2021-07-10 00:00:00+00:00,52.37163996292372,13.50172642299107,0.0,45.65689086914062,9.765773866234756,388.62
834407,RYR2QA,,4d221f,,,LIEE,LIME,2021-07-10 12:39:15+00:00,2021-07-10 13:42:27+00:00,2021-07-10 00:00:00+00:00,39.24120886851165,9.0662841796875,0.0,45.65711975097656,9.764702029344512,388.62
834548,IBGBG,,300633,I-BGBG,C152,LIME,LIME,2021-07-10 12:41:04+00:00,2021-07-10 13:49:37+00:00,2021-07-10 00:00:00+00:00,45.67561340332031,9.73120712652439,304.8,45.66554260253906,9.731475085746952,441.96
835479,RYR7NF,,4d2218,,,EYVI,LIME,2021-07-10 12:51:46+00:00,2021-07-10 14:59:57+00:00,2021-07-10 00:00:00+00:00,54.62462861659163,25.27904163707386,0.0,45.65643310546875,9.768287658691406,411.48
835955,RYR14NK,FR4723,4d21ef,9H-QAG,B738,EKBI,LIME,2021-07-10 12:57:09+00:00,2021-07-10 14:46:00+00:00,2021-07-10 00:00:00+00:00,55.73968505859375,9.134382768110797,0.0,45.65679931640625,9.766108815262958,411.48
836003,RYR70GK,,4d2213,9H-QCY,B738,LEAL,LIME,2021-07-10 12:57:46+00:00,2021-07-10 14:33:06+00:00,2021-07-10 00:00:00+00:00,38.28135681152344,-0.5523551778590425,0.0,45.65950555316472,9.751945495605469,342.9
837511,RYR6AY,,4d224e,,,EHEH,LIME,2021-07-10 13:13:15+00:00,2021-07-10 14:21:29+00:00,2021-07-10 00:00:00+00:00,51.44520387811176,5.36895751953125,0.0,45.65721130371094,9.76416611089939,381.0
837768,RYR1UH,,4d2270,,,EKCH,LIME,2021-07-10 13:16:09+00:00,2021-07-10 15:07:24+00:00,2021-07-10 00:00:00+00:00,55.59892272949219,12.6141357421875,0.0,45.6594590009269,9.752082824707031,342.9
839624,PGT19N,,4b85d0,TC-ANP,B738,LTFJ,LIME,2021-07-10 13:36:07+00:00,2021-07-10 16:04:54+00:00,2021-07-10 00:00:00+00:00,40.90512084960938,29.32757568359375,0.0,45.65540895623676,9.7734375,426.72
840129,IPGAR,,3007fe,,,LJPZ,LIME,2021-07-10 13:41:41+00:00,2021-07-10 14:52:36+00:00,2021-07-10 00:00:00+00:00,45.48707606428761,13.60187809641768,0.0,45.74354553222656,9.915496081840702,1630.68
840470,RYR5LE,,48c237,,,LBSF,LIME,2021-07-10 13:45:07+00:00,2021-07-10 15:27:16+00:00,2021-07-10 00:00:00+00:00,42.6958853511487,23.39588076569314,304.8,45.65702819824219,9.765103968178355,396.24
840734,WZZ16AB,,471f2f,,,,LIME,2021-07-10 13:48:02+00:00,2021-07-10 15:04:54+00:00,2021-07-10 00:00:00+00:00,42.01986539161811,18.42777695766715,8839.2,45.65713138903602,9.7646484375,396.24
841080,RYR28RE,,4ca565,EI-DPZ,B738,LEBL,LIME,2021-07-10 13:52:03+00:00,2021-07-10 15:10:28+00:00,2021-07-10 00:00:00+00:00,41.28955388473252,2.095517245205966,-304.8,45.65987797106727,9.74981689453125,335.28
841997,ULC77,,4d229e,,,LSGG,LIME,2021-07-10 14:01:54+00:00,2021-07-10 14:42:13+00:00,2021-07-10 00:00:00+00:00,46.24331716763771,6.11663818359375,304.8,45.6565727621822,9.767463684082031,411.48
843862,RYR3YB,,4d226d,,,LPPR,LIME,2021-07-10 14:21:00+00:00,2021-07-10 16:23:42+00:00,2021-07-10 00:00:00+00:00,41.25608282574152,-8.683256669477998,0.0,45.65661931442002,9.767120361328123,396.24
847010,RYR4ZZ,,4d225f,,,,LIME,2021-07-10 14:52:47+00:00,2021-07-10 16:18:56+00:00,2021-07-10 00:00:00+00:00,37.49208068847656,15.25778912483378,1828.8,45.65684509277344,9.766108815262958,403.86
847113,RYR9TX,,4ca76a,EI-EFO,B738,,LIME,2021-07-10 14:53:48+00:00,2021-07-10 17:37:29+00:00,2021-07-10 00:00:00+00:00,31.88288284560381,-7.64373779296875,5181.6,45.65689086914062,9.765974835651678,403.86
848356,LAV5224,,346516,,,,LIME,2021-07-10 15:06:41+00:00,2021-07-10 16:28:59+00:00,2021-07-10 00:00:00+00:00,38.85491839909957,16.86102294921875,3657.6,45.65717794127383,9.764236450195312,396.24
851554,RYR3AC,,4d2232,,,EPMO,LIME,2021-07-10 15:39:37+00:00,2021-07-10 17:21:50+00:00,2021-07-10 00:00:00+00:00,52.44918823242188,20.62980651855469,0.0,45.65689862784693,9.765403747558594,403.86
851603,IBRXA,,300621,I-BRXA,EC45,,LIME,2021-07-10 15:40:07+00:00,2021-07-10 15:55:31+00:00,2021-07-10 00:00:00+00:00,45.60494633044227,10.30579376220703,609.6,45.68797302246094,9.940885218178355,762.0
853973,RYR6XX,,4d2236,,,,LIME,2021-07-10 16:03:12+00:00,2021-07-10 17:17:40+00:00,2021-07-10 00:00:00+00:00,40.77645511950477,17.7971024946733,1524.0,45.65652465820312,9.767582590987043,411.48
854211,IB554,,31dd1e,,,LILR,LIME,2021-07-10 16:05:42+00:00,2021-07-10 16:24:27+00:00,2021-07-10 00:00:00+00:00,45.12217712402344,10.12213570731027,304.8,45.48772779561705,9.598500321551068,541.02
854504,RYR74EH,,4d2290,,,EDDH,LIME,2021-07-10 16:08:34+00:00,2021-07-10 17:35:15+00:00,2021-07-10 00:00:00+00:00,53.64386607024629,9.98431037454044,0.0,45.65801588155455,9.759635925292969,388.62
855351,RYR2006,FR2006,4d21ec,,,LLBG,LIME,2021-07-10 16:17:07+00:00,2021-07-10 19:57:32+00:00,2021-07-10 00:00:00+00:00,32.0126953125,34.85978393554688,0.0,45.65986633300781,9.75016524152058,342.9
855524,WZZ2004,,471f6f,HA-LXN,A321,EPGD,LIME,2021-07-10 16:18:47+00:00,2021-07-10 18:05:27+00:00,2021-07-10 00:00:00+00:00,54.37445689055879,18.47883744673295,0.0,45.65945434570312,9.752241925495428,350.52
855534,RYR9CJ,,4d228f,,,LEPA,LIME,2021-07-10 16:18:54+00:00,2021-07-10 17:40:39+00:00,2021-07-10 00:00:00+00:00,39.55101401118909,2.71893310546875,0.0,45.65820209050582,9.759017944335938,373.38
856364,IBGBG,,300633,I-BGBG,C152,LIPL,LIME,2021-07-10 16:27:40+00:00,2021-07-10 16:47:01+00:00,2021-07-10 00:00:00+00:00,45.5011813923464,10.2777099609375,304.8,45.66090212029926,9.7415771484375,381.0
856972,VOE13VM,,345699,EC-MUX,A319,LIEO,LIME,2021-07-10 16:34:18+00:00,2021-07-10 17:27:57+00:00,2021-07-10 00:00:00+00:00,40.85820084911282,9.438941261985086,914.4,45.65995788574219,9.749562333269818,342.9
856991,RYR3PG,,4d2221,,,EDDB,LIME,2021-07-10 16:34:32+00:00,2021-07-10 17:56:49+00:00,2021-07-10 00:00:00+00:00,52.37229169425318,13.50431605747768,0.0,45.66123962402344,9.742729373094512,342.9
858989,LAV5464,,346317,,,,LIME,2021-07-10 16:56:09+00:00,2021-07-10 18:12:08+00:00,2021-07-10 00:00:00+00:00,39.00290796312235,16.0001220703125,2133.6,45.65798950195312,9.760012742949696,381.0
859188,ISTDI,,300472,,,,LIME,2021-07-10 16:58:34+00:00,2021-07-10 18:05:03+00:00,2021-07-10 00:00:00+00:00,46.58770751953125,11.54582698170732,2743.2,45.67859197067002,9.6998291015625,457.2
860410,RYR4JM,,48c134,,,EPKK,LIME,2021-07-10 17:12:30+00:00,2021-07-10 18:37:59+00:00,2021-07-10 00:00:00+00:00,50.07428702661547,19.75995038006757,304.8,45.65922623973782,9.753524780273438,358.14
860922,RYR97LG,,4d2256,,,EDDF,LIME,2021-07-10 17:18:00+00:00,2021-07-10 18:15:43+00:00,2021-07-10 00:00:00+00:00,50.03375166553562,8.531366296716639,0.0,45.66006418001854,9.748649597167969,335.28
861400,RYR9YR,,4d2242,,,,LIME,2021-07-10 17:23:10+00:00,2021-07-10 19:26:55+00:00,2021-07-10 00:00:00+00:00,38.05934143066406,23.95504565949136,3048.0,45.65959865764036,9.75139617919922,342.9
862781,RYR9JN,,4ca815,EI-EKW,B738,EGCC,LIME,2021-07-10 17:38:38+00:00,2021-07-10 19:22:58+00:00,2021-07-10 00:00:00+00:00,53.34942316604872,-2.283782958984375,0.0,45.66006418001854,9.748649597167969,335.28
863558,WZZ2029,,471f48,HA-LWA,A320,,LIME,2021-07-10 17:47:06+00:00,2021-07-10 19:36:28+00:00,2021-07-10 00:00:00+00:00,46.49688720703125,26.38826751708984,4876.8,45.66004943847656,9.748959425019056,342.9
863606,RYR83HM,,4d2273,,,LIEE,LIME,2021-07-10 17:47:36+00:00,2021-07-10 18:55:04+00:00,2021-07-10 00:00:00+00:00,39.24479339082362,9.0618896484375,0.0,45.65995788574219,9.749294374047256,335.28
863834,RYR7BW,,4d21f7,,,,LIME,2021-07-10 17:50:01+00:00,2021-07-10 19:09:51+00:00,2021-07-10 00:00:00+00:00,39.00467694815943,16.0220947265625,2133.6,45.65716552734375,9.764501059927593,403.86
864336,RYR82XR,,4d2274,,,,LIME,2021-07-10 17:55:44+00:00,2021-07-10 21:10:42+00:00,2021-07-10 00:00:00+00:00,29.49247198589777,-12.87775376263789,8839.2,45.66119384765625,9.742729373094512,312.42
864436,RYR6GK,,4d225c,,,,LIME,2021-07-10 17:56:53+00:00,2021-07-10 18:51:48+00:00,2021-07-10 00:00:00+00:00,40.99072265625,14.02874755859375,4572.0,45.65872192382812,9.755859375,365.76
864462,BPA2683,,4d21f6,,,,LIME,2021-07-10 17:57:09+00:00,2021-07-10 19:29:56+00:00,2021-07-10 00:00:00+00:00,35.77404474807998,12.55643804022606,3657.6,45.6573486328125,9.763094274009148,396.24
865148,RYR9171,,4ca4f4,EI-DPP,B738,LEPA,LIME,2021-07-10 18:05:04+00:00,2021-07-10 19:33:36+00:00,2021-07-10 00:00:00+00:00,39.54770880230402,2.712158203125,0.0,45.66160040386652,9.740615844726562,304.8
865956,RYR6TF,,4d2270,,,EPKT,LIME,2021-07-10 18:13:35+00:00,2021-07-10 19:42:45+00:00,2021-07-10 00:00:00+00:00,50.47604370117188,19.0568703099301,304.8,45.65927279197563,9.75311279296875,358.14
866351,RYR3TL,,4d21f1,,,EVRA,LIME,2021-07-10 18:18:04+00:00,2021-07-10 20:32:59+00:00,2021-07-10 00:00:00+00:00,56.91114807128906,23.96899223327637,0.0,45.6595458984375,9.751572027439025,342.9
866946,RYR2TW,,4ca708,EI-EBL,B738,LEBL,LIME,2021-07-10 18:25:09+00:00,2021-07-10 19:39:47+00:00,2021-07-10 00:00:00+00:00,41.28983319815943,2.09626631303267,-304.8,45.6617431640625,9.73958085222942,304.8
867752,RYR5NU,,48c22c,,,LHBP,LIME,2021-07-10 18:34:36+00:00,2021-07-10 19:51:51+00:00,2021-07-10 00:00:00+00:00,47.43800354003906,19.23809051513672,0.0,45.6617431640625,9.739647842035062,297.18
871144,RYR8096,,4d226d,,,,LIME,2021-07-10 19:18:21+00:00,2021-07-10 20:36:23+00:00,2021-07-10 00:00:00+00:00,40.75776672363281,17.8216552734375,1524.0,45.6602783203125,9.747552639100611,327.66
871611,RYR4765,,4d2226,,,EETN,LIME,2021-07-10 19:24:40+00:00,2021-07-10 22:07:03+00:00,2021-07-10 00:00:00+00:00,59.41323852539062,24.84164428710938,0.0,45.66146074715307,9.741165161132812,304.8
873440,LAV5336,,346516,,,LIEA,LIME,2021-07-10 19:48:25+00:00,2021-07-10 20:42:32+00:00,2021-07-10 00:00:00+00:00,40.64968872070312,8.3017578125,0.0,45.66080901582362,9.74494171142578,327.66
873931,RYR8GC,,4d2264,,,LICC,LIME,2021-07-10 19:55:04+00:00,2021-07-10 21:24:50+00:00,2021-07-10 00:00:00+00:00,37.48730675648834,15.2244236158288,1524.0,45.66229868743379,9.736770629882812,289.56
874558,RYR2,,4d224e,,,LICJ,LIME,2021-07-10 20:03:50+00:00,2021-07-10 21:22:07+00:00,2021-07-10 00:00:00+00:00,38.24261681508209,13.20234215777853,1219.2,45.66183471679688,9.7393798828125,297.18
874722,RYR550Q,,4d2232,,,LIBD,LIME,2021-07-10 20:06:00+00:00,2021-07-10 21:16:07+00:00,2021-07-10 00:00:00+00:00,41.11377263473252,16.6301172429865,1219.2,45.66150729939089,9.74102783203125,304.8
874946,VOE1VZ,,345699,EC-MUX,A319,LIEO,LIME,2021-07-10 20:08:55+00:00,2021-07-10 21:03:10+00:00,2021-07-10 00:00:00+00:00,40.88059247550318,9.483698064630682,609.6,45.66183316505561,9.73931121826172,297.18
875588,RYR55SU,,4d2213,9H-QCY,B738,,LIME,2021-07-10 20:17:21+00:00,2021-07-10 21:27:34+00:00,2021-07-10 00:00:00+00:00,38.75012931177172,12.0609130859375,7315.200000000001,45.66197204589844,9.738509015339178,297.18
875988,RYR5JR,,4d221f,,,,LIME,2021-07-10 20:23:03+00:00,2021-07-10 22:02:19+00:00,2021-07-10 00:00:00+00:00,43.36624921378443,-3.344290597098222,3962.4,45.66187971729343,9.739036560058594,297.18
876142,RYR7RA,,4d225f,,,LEMG,LIME,2021-07-10 20:25:05+00:00,2021-07-10 22:24:35+00:00,2021-07-10 00:00:00+00:00,36.68153407210011,-4.508368309507979,0.0,45.66073608398438,9.745341975514483,327.66
876307,RYR7BN,,4d228f,,,,LIME,2021-07-10 20:27:30+00:00,2021-07-10 21:47:21+00:00,2021-07-10 00:00:00+00:00,39.01468567929025,16.00738525390625,2438.4,45.66192626953125,9.738442025533535,297.18
877632,RYR4RB,,4d2218,,,,LIME,2021-07-10 20:46:43+00:00,2021-07-10 21:43:18+00:00,2021-07-10 00:00:00+00:00,41.01997375488281,13.97003173828125,4876.8,45.66080901582362,9.744529724121094,320.04
880615,MAC455,,02012b,CN-NML,A320,GMMN,LIME,2021-07-10 21:32:35+00:00,2021-07-11 00:03:55+00:00,2021-07-11 00:00:00+00:00,33.3688768289857,-7.59244957748723,0.0,45.67543029785156,9.666829923304118,358.14
881501,MABEU,,43e90d,M-ABEU,LJ45,LEPA,LIME,2021-07-10 21:46:22+00:00,2021-07-10 23:08:15+00:00,2021-07-10 00:00:00+00:00,39.551513671875,2.71995212720788,0.0,45.66132109043961,9.74150848388672,304.8
896688,MABGV,,43ea06,M-ABGV,LJ45,EDDK,LIME,2021-07-11 02:43:14+00:00,2021-07-11 03:42:41+00:00,2021-07-11 00:00:00+00:00,50.86008880097987,7.158660888671875,0.0,45.66192626953125,9.738624572753906,312.42
900683,RYR4707,,4d2268,,,LIEE,LIME,2021-07-11 04:34:33+00:00,2021-07-11 05:39:29+00:00,2021-07-11 00:00:00+00:00,39.26527404785156,9.037926715353262,304.8,45.65931701660156,9.752777843940548,358.14
900847,RYR2TW,,4ca244,EI-DCN,B738,LEBL,LIME,2021-07-11 04:38:56+00:00,2021-07-11 05:51:55+00:00,2021-07-11 00:00:00+00:00,41.28624867584745,2.085716941139915,-304.8,45.65983141882945,9.750022888183594,342.9
901310,RYR4659,FR4659,4d2251,,,LIBD,LIME,2021-07-11 04:50:03+00:00,2021-07-11 06:05:43+00:00,2021-07-11 00:00:00+00:00,41.1336038880429,16.74297679554332,0.0,45.6615538516287,9.740959167480469,312.42
901479,RYR96AT,,4ca762,EI-EFG,B738,EBCI,LIME,2021-07-11 04:54:57+00:00,2021-07-11 05:59:56+00:00,2021-07-11 00:00:00+00:00,50.455810546875,4.438621119449013,0.0,45.65992452330508,9.74919891357422,342.9
901964,RBG103,E5103,01013b,SU-AAB,A320,HEBA,LIME,2021-07-11 05:06:52+00:00,2021-07-11 08:28:50+00:00,2021-07-11 00:00:00+00:00,30.8956495382018,29.713623046875,304.8,45.65762329101562,9.761821467701983,403.86
902332,WZZ2645,,471ea4,HA-LPS,A320,LROP,LIME,2021-07-11 05:15:34+00:00,2021-07-11 07:15:38+00:00,2021-07-11 00:00:00+00:00,44.57908630371094,26.11803327287946,0.0,45.65671241889565,9.766708374023438,419.1
902402,MAC457A,,02010d,CN-NMH,A320,GMMN,LIME,2021-07-11 05:17:17+00:00,2021-07-11 07:55:57+00:00,2021-07-11 00:00:00+00:00,33.36198709778866,-7.590263522401131,0.0,45.65973831435381,9.750640869140623,342.9
902425,RYR94KV,,4ca256,EI-DHA,B738,EGSS,LIME,2021-07-11 05:18:08+00:00,2021-07-11 06:48:21+00:00,2021-07-11 00:00:00+00:00,51.8761379435911,0.221405029296875,0.0,45.6594590009269,9.75201416015625,350.52
903628,VOE17EE,,300390,I-NEOW,B738,,LIME,2021-07-11 05:50:31+00:00,2021-07-11 07:20:29+00:00,2021-07-11 00:00:00+00:00,35.91824340820312,12.31899261474609,4572.0,45.65670776367188,9.76697968273628,403.86
903965,RBG109,,0101cd,,,,LIME,2021-07-11 06:00:47+00:00,2021-07-11 09:48:25+00:00,2021-07-11 00:00:00+00:00,28.74177059884799,33.50129968979779,7620.0,45.65931701660156,9.752777843940548,358.14
904726,VOE17LL,,4d2311,,,LICG,LIME,2021-07-11 06:22:14+00:00,2021-07-11 07:47:47+00:00,2021-07-11 00:00:00+00:00,36.8323974609375,12.05177307128906,609.6,45.65973831435381,9.750709533691406,350.52
905445,RYR76HY,,4d228f,,,LFOB,LIME,2021-07-11 06:42:32+00:00,2021-07-11 07:52:34+00:00,2021-07-11 00:00:00+00:00,49.44090270996094,2.203409295333059,914.4,45.65936589645127,9.7525634765625,358.14
905493,RYR1FJ,,4d2290,,,,LIME,2021-07-11 06:43:54+00:00,2021-07-11 08:06:41+00:00,2021-07-11 00:00:00+00:00,40.78939819335938,17.75048828125,1828.8,45.6594590009269,9.752151489257812,350.52
905534,RYR8LP,,4d2242,,,EDDK,LIME,2021-07-11 06:45:15+00:00,2021-07-11 07:58:08+00:00,2021-07-11 00:00:00+00:00,50.86848449707031,7.146457981418919,0.0,45.65986633300781,9.74996427210366,342.9
905713,RYR6229,,4d21f1,,,LIEA,LIME,2021-07-11 06:50:21+00:00,2021-07-11 07:49:52+00:00,2021-07-11 00:00:00+00:00,40.61799130197299,8.282879916104402,0.0,45.65959167480469,9.751505037633384,350.52
906128,RYR46KL,,4d21ec,,,,LIME,2021-07-11 07:02:22+00:00,2021-07-11 08:00:53+00:00,2021-07-11 00:00:00+00:00,40.98822124933792,14.04633261940696,4572.0,45.66014099121094,9.749026414824696,342.9
906287,EJU84ZP,,4403f0,,,LIEO,LIME,2021-07-11 07:06:43+00:00,2021-07-11 08:04:11+00:00,2021-07-11 00:00:00+00:00,40.86264038085938,9.44830322265625,914.4,45.66069030761719,9.745877893959603,335.28
906395,RBG542,E5542,0101e1,,,HECA,LIME,2021-07-11 07:09:20+00:00,2021-07-11 10:43:55+00:00,2021-07-11 00:00:00+00:00,30.13710021972656,31.43312342026654,609.6,45.65890502929688,9.754988507526678,365.76
906547,RYR50CR,,4d224e,,,LROP,LIME,2021-07-11 07:12:52+00:00,2021-07-11 08:59:54+00:00,2021-07-11 00:00:00+00:00,44.57904052734375,26.11685616629464,0.0,45.65794372558594,9.760213712366618,365.76
906722,RYR7X,,4d225f,,,,LIME,2021-07-11 07:17:33+00:00,2021-07-11 09:26:09+00:00,2021-07-11 00:00:00+00:00,58.64865060579979,16.56271362304688,2438.4,45.65959167480469,9.751237078410824,350.52
906938,RYR20SQ,,4d2236,,,,LIME,2021-07-11 07:23:05+00:00,2021-07-11 08:55:41+00:00,2021-07-11 00:00:00+00:00,37.49162292480469,15.25492566697141,1828.8,45.65940856933594,9.752375905106708,358.14
906977,RYR1026,,4d2270,,,,LIME,2021-07-11 07:24:10+00:00,2021-07-11 08:34:58+00:00,2021-07-11 00:00:00+00:00,38.64226777674788,11.93768310546875,7315.200000000001,45.65826416015625,9.758538967225611,373.38
907475,VOE1RP,,346611,,,LIEO,LIME,2021-07-11 07:37:31+00:00,2021-07-11 08:32:19+00:00,2021-07-11 00:00:00+00:00,40.86108708785752,9.445745294744318,914.4,45.65959167480469,9.751237078410824,350.52
907629,NOS7177,,4ca960,,,LEIB,LIME,2021-07-11 07:40:55+00:00,2021-07-11 09:15:28+00:00,2021-07-11 00:00:00+00:00,38.87828762248411,1.3861083984375,0.0,45.658667612884,9.75579071044922,365.76
907716,ABN2007,ZB2007,50101f,ZA-BEL,A319,,LIME,2021-07-11 07:43:45+00:00,2021-07-11 09:06:56+00:00,2021-07-11 00:00:00+00:00,41.72918701171875,19.00734641335227,7315.200000000001,45.65913313526218,9.754005432128906,365.76
907840,RYR2BD,,4d2226,,,,LIME,2021-07-11 07:47:10+00:00,2021-07-11 09:03:28+00:00,2021-07-11 00:00:00+00:00,42.3530863099179,18.8819211028343,11582.4,45.65890037407309,9.7547607421875,365.76
907874,LAV5008,,346317,,,,LIME,2021-07-11 07:48:12+00:00,2021-07-11 09:11:45+00:00,2021-07-11 00:00:00+00:00,40.77170679124735,17.75365656072443,1524.0,45.65995788574219,9.749428353658535,335.28
908093,IMAED,,3007d5,,,LIDR,LIME,2021-07-11 07:53:48+00:00,2021-07-11 09:17:56+00:00,2021-07-11 00:00:00+00:00,44.35203552246094,12.22418648856027,304.8,45.66224670410156,9.638225276295731,579.12
908644,RYR6MX,,4d227e,,,LEMD,LIME,2021-07-11 08:08:01+00:00,2021-07-11 09:52:16+00:00,2021-07-11 00:00:00+00:00,40.50729008044227,-3.55925820090556,304.8,45.65964520987818,9.751190185546877,350.52
909476,IKILE,,3006c5,,,LIPL,LIME,2021-07-11 08:28:33+00:00,2021-07-11 09:11:50+00:00,2021-07-11 00:00:00+00:00,45.46073913574219,10.29575892857143,304.8,45.8857028767214,9.855628967285156,2110.74
909689,RYR7RA,,4d2264,,,LEMG,LIME,2021-07-11 08:33:44+00:00,2021-07-11 10:39:14+00:00,2021-07-11 00:00:00+00:00,36.68092889300847,-4.507550178690167,0.0,45.65940856933594,9.752442894912347,350.52
909900,RYR9VT,,4d2213,9H-QCY,B738,LEIB,LIME,2021-07-11 08:38:32+00:00,2021-07-11 10:05:59+00:00,2021-07-11 00:00:00+00:00,38.88033592094809,1.39190673828125,0.0,45.65699173232256,9.765541076660156,411.48
911150,RYR99KD,,4d225c,,,LROP,LIME,2021-07-11 09:09:47+00:00,2021-07-11 11:00:52+00:00,2021-07-11 00:00:00+00:00,44.57921432236493,26.11905725990854,0.0,45.65894692631091,9.754898071289062,365.76
911359,RYR5TJ,,4d21f7,,,LPPT,LIME,2021-07-11 09:14:35+00:00,2021-07-11 11:28:29+00:00,2021-07-11 00:00:00+00:00,38.79132804224047,-9.13018798828125,304.8,45.65913391113281,9.753581721608231,358.14
911382,RYR28RE,,4ca4ea,EI-DPF,B738,LEBL,LIME,2021-07-11 09:15:16+00:00,2021-07-11 10:28:14+00:00,2021-07-11 00:00:00+00:00,41.28927612304688,2.0946044921875,-304.8,45.65955210540254,9.751670837402344,350.52
911558,RYR324,,4d2232,,,,LIME,2021-07-11 09:19:32+00:00,2021-07-11 11:40:29+00:00,2021-07-11 00:00:00+00:00,36.11480712890625,24.79170129654256,7315.200000000001,45.65721130371094,9.763965141482473,388.62
911674,RYR1MB,,4d2274,,,,LIME,2021-07-11 09:22:25+00:00,2021-07-11 12:43:15+00:00,2021-07-11 00:00:00+00:00,29.02406336897511,-13.743896484375,10058.4,45.65968322753906,9.750835139576983,350.52
912803,RYR4002,,4d221f,,,,LIME,2021-07-11 09:48:15+00:00,2021-07-11 12:32:47+00:00,2021-07-11 00:00:00+00:00,32.30292368743379,-9.7141001175861,10972.8,45.65955210540254,9.75153350830078,342.9
913314,RYR7XZ,,4d2218,,,,LIME,2021-07-11 10:00:30+00:00,2021-07-11 13:33:14+00:00,2021-07-11 00:00:00+00:00,28.43042923232256,-14.81646369485294,10363.2,45.65727104574947,9.76361846923828,388.62
913519,DLA6001,EN6001,300564,I-ADJT,E195,LIRP,LIME,2021-07-11 10:04:47+00:00,2021-07-11 10:36:45+00:00,2021-07-11 00:00:00+00:00,43.66492837162341,10.3767830984933,304.8,45.65927279197563,9.752838134765623,358.14
914429,AWT233,,50101e,,,,LIME,2021-07-11 10:20:39+00:00,2021-07-11 11:45:06+00:00,2021-07-11 00:00:00+00:00,41.72140502929688,18.9883076060902,7620.0,45.64782094147245,9.74590301513672,350.52
914523,RYR6000,,4d2242,,,LDZA,LIME,2021-07-11 10:22:37+00:00,2021-07-11 11:18:28+00:00,2021-07-11 00:00:00+00:00,45.74883929753707,16.07773590087891,0.0,45.65950012207031,9.751973966272868,350.52
915803,RYR5538,,4d21ef,9H-QAG,B738,,LIME,2021-07-11 10:47:53+00:00,2021-07-11 12:11:27+00:00,2021-07-11 00:00:00+00:00,42.72743225097656,-2.080286199396312,5486.400000000001,45.6591796875,9.753447741996952,358.14
916214,WZZ878,,471ea4,HA-LPS,A320,,LIME,2021-07-11 10:55:51+00:00,2021-07-11 12:24:10+00:00,2021-07-11 00:00:00+00:00,46.84043884277344,21.6701972775343,9753.6,45.65950012207031,9.751839986661588,350.52
916430,RYR82XR,,4d2270,,,LIME,LIME,2021-07-11 10:59:50+00:00,2021-07-11 19:11:42+00:00,2021-07-11 00:00:00+00:00,45.67184189618644,9.672775268554688,304.8,45.65899347854873,9.75469207763672,373.38
916965,PGT19N,,4bb848,TC-NBH,A20N,LTFJ,LIME,2021-07-11 11:09:09+00:00,2021-07-11 13:40:28+00:00,2021-07-11 00:00:00+00:00,40.90219116210938,29.3194580078125,0.0,45.65913313526218,9.75359344482422,373.38
917872,RYR4NG,,4d21f1,,,LIBD,LIME,2021-07-11 11:23:03+00:00,2021-07-11 12:38:38+00:00,2021-07-11 00:00:00+00:00,41.14054870605469,16.7677001953125,0.0,45.65959167480469,9.751103098799543,350.52
919241,RYR4ZZ,,4d2268,,,,LIME,2021-07-11 11:45:49+00:00,2021-07-11 13:13:28+00:00,2021-07-11 00:00:00+00:00,37.62290954589844,15.38828099027593,3352.8,45.65693664550781,9.765572896817837,403.86
